id,name,brand,main_category,categories,price_per_period3days,price_per_period_week,price_per_period_month,partner_id,description,weight,size,slug,age_zero_six_month,age_six_twelve_month,age_one_two_years,age_two_three_years,age_three_four_years,age_four_five_years,age_six_plus_years,param_child_weight,param_group,param_material,param_safety_standards,param_mount_type,param_seat_type,param_installation,param_child_fixation,param_additional_functions,param_configuration,param_features,param_speed_count,param_max_load,param_operating_principle,param_rocking_modes,param_seat_belts,param_max_child_weight,param_backrest_sleeping_positions,param_stroller_type,param_accessories,param_price_range,param_wheel_type,param_wheel_count,param_type,param_foreign_languages,param_melodies_and_sounds,param_volume_levels,param_elements_count,param_toy_type,param_functions,param_arc_count,param_child_unit_power,param_child_unit_functions,param_parent_unit_functions,param_roleplay_toy_type,param_discreteness,param_shape,param_param_weight,param_bike_seat_mount,param_kind,param_mount,param_melodies,param_melody_count,param_hanging_toy_count,param_chair_type,param_child_positions,param_carrying_method,param_table_type,param_mobility,param_adjustment,param_water_tank_volume,param_other,param_screen_diagonal,param_parent_unit_power
3887,Тележка «Мастер на все руки»,Janod,Сюжетно-ролевые игрушки,[],500.0,700.0,1000.0,1,"<p><span style=""font-size: 14px;"">Тележка-ходунки &quot;Мастер на все руки&quot;, представляющая из себя настоящую передвижную мастерскую, станет замечательной обучающей игрушкой для маленького плотника и поможет малышу научиться держать равновесие при ходьбе. В набор входит множество деревянных деталей, имитирующих самые распространенные инструменты, которые познакомят малыша с формами и цветами и помогут развить навыки мелкой моторики рук и координацию. Игрушки изготовлены из натуральной древесины и окрашены безопасными для ребенка красками. Намагниченная корзина для инструментов удержит молоток, ключ и отвертку, а просторная ниша позволяет перевозить инструменты и водителя, а также любимые игрушки. Колеса игрушки покрыты резиной и не нанесут ущерба полу в квартире или на даче. Такая игрушка станет замечательным подспорьем для малыша, который учится ходить.</span></p>
<ul>
    <li><span style=""font-size: 14px;"">Деревянные игрушки развивают мелкую моторику рук.</span></li>
    <li><span style=""font-size: 14px;"">Колеса покрыты резиной.</span></li>
    <li><span style=""font-size: 14px;"">Каталка способствует развитию двигательной и зрительной координации.</span></li>
    <li><span style=""font-size: 14px;"">Материал: дерево, магнитные элементы.</span></li>
    <li><span style=""font-size: 14px;"">ходунки с корзиной для инструментов;</span></li>
    <li><span style=""font-size: 14px;"">молоток;</span></li>
    <li><span style=""font-size: 14px;"">гаечный ключ;</span></li>
    <li><span style=""font-size: 14px;"">отвертка;</span></li>
    <li><span style=""font-size: 14px;"">3 гвоздя;</span></li>
    <li><span style=""font-size: 14px;"">5 болтов;</span></li>
    <li><span style=""font-size: 14px;"">5 гаек;</span></li>
    <li><span style=""font-size: 14px;"">4 планки с 2-мя отверстиями;</span></li>
</ul>",,,telezhka-master-na-vse-ruki,false,false,false,false,false,false,false,[],[],"[""Дерево""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Мастер на все руки"",""Профессии""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3888,"Трек-трансформер ""Небоскреб"" Fisher Price",Fisher Price,"Машинки, рули и гаражи","[""Игрушки"",""Машинки, рули и гаражи""]",600.0,900.0,1300.0,1,"<p>Высокий трек-трансформер &quot;Небоскрёб&quot; от Fisher Price представляет собой игровой комплекс с для игры с машинками. Изготовленный из высококачественной пластмассы, этот трек устойчив и абсолютно безопасен для игры. Можно скатывать машинки по серпантину и наблюдать за их движением, но особый интерес и восторг вызовет спуск машинок с горки, когда они летят на высокой скорости. Игрушку можно трансформировать из высокого небоскреба в низкую парковкую. Реалистичные детали и эффекты не оставят юных автомобилистов равнодушными.</p>",,,trek-transformer-neboskreb-fisher-price,false,false,false,false,false,false,false,[],[],"[""пластик""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3889,Увлажнитель воздуха Humi Relax,Chicсo,Увлажнители воздуха,"[""Комната и сон"",""Увлажнители воздуха""]",500.0,700.0,1200.0,1,"<p><span style=""font-size: 14px;"">Увлажнитель воздуха Chicco Humi Relax &ndash; это модель, которая помогает поддерживать правильный уровень влажности в детской. Особенно это бывает актуально зимой, когда работает центральное отопление. Он нагревается за 4 минуты и распространяет горячий пар в нужную сторону благодаря носику, который вращается на 360&ordm;. Такой пар обладает антибактериальным действием. Кроме того, в увлажнителе есть резервуар для эссенций, который помогает наполнить комнату успокаивающими или лечебными ароматами.</span></p>
<p><span style=""font-size: 14px;"">Восполнит правильный уровень влажности и создаст здоровую атмосферу в детской комнате.<br />
Устройство нагревает воду в резервуаре до температуры +100&deg;С в течение 4-х минут.Благодаря паровому носику, вращающемуся на 360&deg;, выпускает равномерную струю чистого пара в комнату. &nbsp;Прибор работает практически бесшумно и не потревожит сон малыша. Распространять пар увлажнитель начинает уже через 4 минуты после включения. <br />
Увлажнитель с горячим паром идеально подходит для увлажнения помещений, в которых пребывают дети: благодаря нагреву воды распыляемый пар не содержит бактерий.</span></p>",,,uvlazhnitel-vozdukha-humi-relax,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Ёмкость для ароматических масел""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""2300 мл""]",[],[],[]
3890,Танцующий щенок робота Бибо,Fisher Price,Роботы и интерактивные игрушки,"[""Роботы и интерактивные игрушки"",""Музыкальные игрушки"",""Игрушки""]",300.0,500.0,900.0,1,"<p><span style=""font-size: 14px;"">Это четвероногий друг Бибо, который всегда рад узнавать новое, а также двигаться и танцевать! Его забавное покачивание головой, огоньки, звуки и песенки побуждают малыша к обучению в игровой форме.<br />
С таким милым щенком обучение счету и цветам превращается в веселую игру!<br />
Развивающая игрушка Fisher Price &laquo;Танцующий щенок робота Бибо&raquo; - лучший друг, который всегда готов танцевать и играть! </span></p>
<ul>
    <li><span style=""font-size: 14px;"">Обучение счету, цветам и противоположностям превращается в веселую игру</span></li>
    <li><span style=""font-size: 14px;"">Побуждает малыша танцевать и играть. 25 обучающих мелодий, песенок и фраз</span></li>
    <li><span style=""font-size: 14px;"">Забавно покачивает головой в такт музыке</span></li>
    <li><span style=""font-size: 14px;"">Животик, загорающийся разными цветами. Шевелит мягкими ушками под ритм. Виляет светящимся хвостиком</span></li>
    <li><span style=""font-size: 14px;"">Малышу легко нажимать на большие кнопки</span></li>
    <li><span style=""font-size: 14px;"">Развивает общую моторику, слуховое восприятие, любознательность</span></li>
</ul>",,,tantsuyushchiy-shchenok-robota-bibo,false,false,false,false,false,false,false,[],[],"[""пластик""]",[],[],[],[],[],"[""Алфавит"",""Говорящая"",""Движется"",""Звуковые эффекты"",""Интерактивная"",""Музыкальная""]",[],[],"[""2""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Современная музыка""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3891,Сумка-кенгуру Chicco Go Moon,Chicсo,"Сумки-кенгуру, эрго-рюкзаки и слинги","[""Прогулки и путешествия"",""Сумки-кенгуру, эрго-рюкзаки и слинги""]",300.0,500.0,900.0,1,"<p><span style=""font-size: 14px;"">Сумка-кенгуру - Chicco Go проста и многофункциональна, она обеспечивает наивысший уровень безопасности и удобства как для малыша, так и для мамы! Двойные боковые застежки позволяют регулировать размеры переноски в зависимости от роста и веса ребенка на различных этапах его развития. Покрытие из дышащей ткани делает сумку-кенгуру мягкой и уютной, чтобы малыш был окружен комфортом с первых дней жизни. Сумка изготовлена из высококачественных гипоаллергенных материалов абсолютно безопасных даже для маленьких детей.&nbsp;</span></p>
<ul>
    <li><span style=""font-size: 14px;"">Широкие регулируемые плечевые лямки и поясные фиксаторы физиологично распределяют нагрузку.</span></li>
    <li><span style=""font-size: 14px;"">Полностью регулируются под ребенка.</span></li>
    <li><span style=""font-size: 14px;"">Имеют жесткую спинку для правильной посадки малыша.</span></li>
    <li><span style=""font-size: 14px;"">Два &laquo;слюнявчика&raquo; в комплекте, пристегивающиеся на кнопках, обеспечивают гигиеничное использование.</span></li>
    <li><span style=""font-size: 14px;"">2 положения переноски: лицом к маме/от мамы.</span></li>
</ul>
<p><span style=""font-size: 14px;"">Товар представлен в трех цветах - уточняйте у оператора!</span></p>", 0.67 кг,30x25x9 см,sumka-kenguru-chicco-go-moon,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Кенгуру""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Лицом к себе"",""Лицом от себя"",""Лёжа""]","[""На груди""]",[],[],[],[],[],[],[]
3892,Ходунки «Веселый поезд» 3-в-1,Weina,Ходунки,"[""Ходунки"",""Тренажеры и игровые комплексы""]",600.0,900.0,1300.0,1,"<p><span style=""font-size: 14px;"">Ходунки &laquo;Веселый поезд&raquo; 3-в-1 от Weina&nbsp;&nbsp;- это яркие ходунки, которые помогут ребенку научиться ходить и вместе с там подарят ему много часов увлекательных игр. Ходунки оборудованы игровой панелью, которая имеет свето-звуковые эффекты, а также множество больших кнопок. Она позволит развить ребенку цветовое восприятие и мелкую моторику рук. Лоток ходунков может быть использован для игр или кормления малыша.</span></p>
<ul>
    <li><span style=""font-size: 14px;"">Передние колеса вращаются на 360 градусов.</span></li>
    <li><span style=""font-size: 14px;"">6 тормозных фиксаторов обеспечивают максимальную безопасность ребенка.</span></li>
    <li><span style=""font-size: 14px;"">Съемная электронная игровая панель.</span></li>
    <li><span style=""font-size: 14px;"">Удобный лоток на столике, который можно использовать как для игр и творчества, так и для кормления ребенка.</span></li>
    <li><span style=""font-size: 14px;"">Регулировка по высоте в трех положениях.</span></li>
    <li><span style=""font-size: 14px;"">Ортопедическая спинка.</span></li>
    <li><span style=""font-size: 14px;"">Легко и компактно складываются.</span></li>
</ul>",6.23 кг,78.1x14x65.4 см,khodunki-veselyy-poezd-3-v-1,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3893,Ходунки-каталка «Зебра»,Fisher Price,Каталки,"[""Тренажеры и игровые комплексы"",""Каталки""]",400.0,600.0,900.0,1,"<p><span style=""font-size: 14px;"">Ходунки Fisher Price &laquo;Зебра&raquo; - это не только каталка-ходунки, но и целый игровой комплекс, который поможет вашему ребенку познакомиться с буквами и цифрами.</span><span style=""font-size: 14px;""><br />
<br />
На игровой панели расположены две кнопки крупного размера, нажав на которые, малыш услышит веселые звуки и мелодии. Также на панели располагается пластиковая книжка-перевертыш, на &laquo;страницах&raquo; которой изображены красочные рисунки с забавными зверюшками и буквами.<br />
Каталка способствует физическому развитию малыша: опираясь на нее, кроха научится вставать из положения сидя. А впоследствии ребенок сможет ходить, толкая ее перед собой - для этого предусмотрена удобная ручка, на которую можно опираться.</span><span style=""font-size: 14px;""><br />
<br />
Ходунки Fisher Price &laquo;Зебра&raquo; растут вместе с малышом, предлагая два способа игры - &laquo;сидим и играем&raquo; и &laquo;стоим и ходим&raquo;. Ходунки развивают общую моторику, сенсорные навыки и любознательность малыша.</span></p>",,,khodunki-katalka-zebra,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3894,Прогулочная коляска Chicco Ohlala 2 зелёная,Chicсo,Коляски,"[""Коляски"",""Прогулки и путешествия""]",1500.0,2500.0,3600.0,1,,"3,8 кг",50х90х30 см,progulochnaya-kolyaska-chicco-ohlala-2-zelyonaya,false,false,false,false,false,false,false,[],[],[],[],[],[],[],"[""пятиточечные ремни""]",[],[],[],[],[],[],[],[],"[""15 кг""]","[""есть""]","[""прогулочная коляска""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3895,Шезлонг «Солнечное сафари»,Bright Starts,Шезлонги и люльки,"[""Комната и сон"",""Шезлонги и люльки""]",500.0,800.0,1300.0,1,"<p>&nbsp;Шезлонг Bright Starts &quot;Солнечное сафари&quot; - обеспечит максимальный комфорт и уют вашему малышу, а яркие игрушки развлекут ребёнка. Кресло оснащено успокаивающими приятными мелодиями и функцией лёгкой вибрации. Шезлонг легко складывается и не занимает много места, что позволяет взять его с собой в поездку или убрать на хранение.</p>
<p>ОСНОВНОЕ:</p>
<ul>
    <li>Сиденье с дополнительной поддержкой спинки ребёнка</li>
    <li>Съемная дуга: для быстрого доступа к ребенку</li>
    <li>Режим мягкой вибрации и 7 мелодий, которые отключаются автоматически через 15 минут</li>
    <li>3-х точечное крепление для безопасности малыша</li>
    <li>Специальные &quot;нескользящие&quot; ножки&quot;</li>
    <li>Съёмное сиденье, его можно стирать в стиральной машине.</li>
</ul>","2,7 кг","48,5x53,5х42,5 см",shezlong-solnechnoe-safari,false,false,false,false,false,false,false,[],[],"[""Текстиль"",""пластик""]",[],[],[],[],[],[],[],"[""Съемный чехол""]",[],"[""9 кг""]","[""Механический""]","[""Вибрация""]",[],[],[],[],[],[],[],[],"[""Шезлонг для новорожденных""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3896,Ходунки-качалка «Musical Rocking»,Pilsan,Ходунки,[],600.0,900.0,1400.0,1,"<p><span style=""font-size: 14px;"">Розовые ходунки-качалка Pilsan Musical Rocking словно созданы для маленких непоселд! Они станут отличным помощником для вас, увлекательным времяпровождением для вашего ребёнка и полезным тренажёром для того, чтобы малыш быстрее научился ходить. </span></p>
<p><span style=""font-size: 14px;"">Ходунки можно использовать и как батутик, для этого к нижней части необходимо прикрепить эластичное полотно, на котором ребёнок сможет прыгать. </span></p>
<p><span style=""font-size: 14px;"">Музыкальная игровая панель делает времяпровождение ребёнка в ходунках увлекательней и веселей.</span></p>
<p><span style=""font-size: 14px;"">Ходунки регулируются по росту малышки, помните, что в ходунках ребенок должен касаться пола полной стопой, а не только носочками!</span></p>
<p><span style=""font-size: 14px;"">Их можно зафиксировать, что позволит заблокировать передвижение. </span></p>
<p><span style=""font-size: 14px;"">На ходунках расположены погремушки, которые способствуют развитию тактильных ощущений, моторики рук и координации. </span></p>
<p><span style=""font-size: 14px;"">Вашему ребенку будет комфортно и весело учиться делать первые шаги в данных ходунках!</span></p>",,,khodunki-kachalka-musical-rocking,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3897,Самокат Yvolution Glider Air,Y-volution,Самокаты,"[""Детский транспорт"",""Самокаты""]",500.0,800.0,1400.0,1,,3 кг,,samokat-yvolution-glider-air,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3898,Центр с батутиком  «Солнечное сафари»,Bright Starts,Прыгунки,"[""Тренажеры и игровые комплексы"",""Прыгунки""]",600.0,900.0,1800.0,1,"<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">Этот уникальный игровой центр позволит малышу играть, подпрыгивая и вращаясь одновременно! Кресло с мягкими штанишками вращается на 360 градусов, что обеспечивает ребенку доступ к любой части игровой панели. Есть возможность выбрать один из трех уровней высоты, в зависимости от роста ребенка, для максимального комфорта во время игры.</span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">Комплекс оснащен уникальной пружинящей опорой. На игровой панели расположено множество забавных игрушек. Можно покрутить льва с вращающимися бусинами. Также есть барабан в виде божьей коровки с бусинками и разнофактурными поверхностями. Веселый вращающийся попугай на стержне. Над головой малыша находится перекладина для игрушек с мягкими лепестками, а также перекладина для игрушек с вращающейся игрушкой-солнцем и С-образным звеном-креплением для добавления дополнительных игрушек.</span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">В безопасном зеркальце ребенок сможет увидеть свое отражение. Также внимание малыша привлекут разноцветные большое бусины в лабиринте.</span></li>
</ul>",,,tsentr-s-batutikom-solnechnoe-safari,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3899,Ходунки-каталка «Робот» 2-в-1,Weina,Каталки,"[""Тренажеры и игровые комплексы"",""Каталки""]",300.0,500.0,900.0,1,"<p><span style=""font-size: 14px;"">Ходунки-каталка &laquo;Робот&raquo; 2-в-1 от Weina&nbsp;с многофункциональной игровой панелью поможет начинающему ходить малышу с интересом осваивать окружающий мир.&nbsp;Передняя панель представляет собой электронную игрушку с множеством кнопок, трещоток и других звуковых и световых эффектов.&nbsp;</span></p>
<ul>
    <li><span style=""font-size: 14px;"">За ручку ходунков удобно браться, вставать и ходить.</span></li>
    <li><span style=""font-size: 14px;"">Игры со световыми и звуковыми эффектами развлекут кроху.</span></li>
    <li><span style=""font-size: 14px;"">Идеальные ходунки для первых шагов.</span></li>
    <li><span style=""font-size: 14px;"">Когда малыш достаточно подрастет, ходунки можно превратить в каталку.</span></li>
    <li><span style=""font-size: 14px;"">На задних колесах по стоп-фиксатору, что гарантирует безопасность ребенка при игре.</span></li>
    <li><span style=""font-size: 14px;"">Ходунки имеют регулятор громкости и кнопку отключения звука.</span></li>
</ul>
<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5gu4kFA_kNM"" frameborder=""0"" allowfullscreen=""""></iframe></p>",,,khodunki-katalka-robot-2-v-1,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3900,Ходунки-каталка «Веселый лев»,Bright Starts,Толокары и Каталки,"[""Детский транспорт"",""Тренажеры и игровые комплексы"",""Каталки"",""Толокары и Каталки""]",500.0,800.0,1200.0,1,"<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/y7ghW8_h2Dk"" frameborder=""0"" allowfullscreen=""""></iframe></p>
<p><span style=""font-size: 14px;"">Ходунки-каталка 3-в-1 растут вместе с вашим малышом: можно сидеть, ходить и ездить верхом!&nbsp;Занятия с ходунками разовьют у малыша координацию движений, звуковое, тактильное восприятие, и мелкую моторику рук, а процесс обучения ходьбе и прогулки станут веселее и увлекательнее.</span></p>
<p><span style=""font-size: 14px;"">Особенности:</span></p>
<ul>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">Нажмите на нос льва, чтоб шарики закрутились!</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">При любом варианте игры внутри гривы льва крутятся разноцветные шарики</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">Накорми льва шариками, а потом подними его медальон &ndash; и тогда шарики выкатятся наружу</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">Сиденье каталки поднимается, превращаясь в ручки для поддержания малыша во время ходьбы</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">Во время ходьбы каталка издает забавные звуки</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">Крутящиеся шарики, надежное сиденье и удобные ручки &ndash; все что нужно для веселья</span></span></li>
    <li><span style=""font-family: Arial;""><span style=""font-size: 14px;"">3 варианта использования</span></span></li>
</ul>",2.2 кг,30.5x41.9x50.8 см,khodunki-katalka-veselyy-lev,false,false,false,false,false,false,false,[],[],"[""пластик""]",[],[],[],[],[],[],[],"[""Музыкальное сопровождение"",""Перекидная ручка"",""Поворотный механизм""]",[],"[""20 кг""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3901,Ходунки «Львенок»,Fisher Price,Тренажеры и игровые комплексы,"[""Тренажеры и игровые комплексы"",""Каталки""]",500.0,700.0,900.0,1,"<p><iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/IjJVJXhUVi8"" frameborder=""0"" allowfullscreen=""""></iframe></p>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">Этот замечательный жизнерадостный львенок не только поможет сделать малышу его первые шаги, но и увлечет массой интересных возможностей для интерактивной игры. На игровой панели расположено множество игровых элементов. Каждое действие ребенка вызывает веселое ответное действие, что помогает в развитии причинно-следственных связей. </span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">На игровой панели расположено безопасное зеркальце с иллюстрированной перекидной страничкой, заглянув в которое можно увидеть сове отражение. Процесс ходьбы и игры сопровождается проигрыванием веселых мелодий и миганием огоньков, что веселит и подбадривает малыша. </span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">На теле львенка расположены большие разноцветные клавиши пианино,  а носик светится ярким оранжевым огоньком. С левой стороны нанизано несколько разноцветных колечек.</span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">Уши львенка сделаны в виде двух розовых фактурных  шариков, которые можно покрутить.  На шее у льва есть бабочка, которую можно двигать вверх-вниз. Также рядом с клавишами находится цветной вращающийся циферблат.</span></li>
</ul>
<ul>
    <li style=""text-align: justify;""><span style=""font-size: 14px;"">Удобная ручка позволит толкать ходунки перед собой и опираться при ходьбе.</span></li>
</ul>
<p style=""text-align: justify;""><strong><em><span style=""font-size: 14px;"">Развиваемые навыки</span></em></strong><span style=""font-size: 14px;""><br />
</span></p>
<ul>
    <li><span style=""font-size: 14px;"">Развивает общую моторику.</span></li>
    <li><span style=""font-size: 14px;"">Развивает чувство равновесия и координацию</span></li>
    <li><span style=""font-size: 14px;"">Способствует развитию зрительных, слуховых и тактильных навыков.</span></li>
    <li><span style=""font-size: 14px;"">Стимулирует ребенка к активным действиям и движениям.</span></li>
</ul>",,,khodunki-lvenok,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3902,Чемодан-каталка Trunki Пчёлка,Trunki,Чемоданы и рюкзаки,"[""Детский транспорт"",""Чемоданы и рюкзаки"",""Толокары и Каталки"",""Прогулки и путешествия""]",600.0,900.0,1300.0,1,"<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ddGVauBHTqM"" frameborder=""0"" allowfullscreen=""""></iframe></p>
<p><span style=""font-size: 14px;"">Теперь долгое ожидание в аэропорту превращается в веселую игру! Малыш не просто может сложить самые важные сокровища в свой собственный чемоданчик, но и кататься на нем верхом или катать его за собой! А родители при этом будут уверены в безопасности своего чада.</span></p>
<p><span style=""font-size: 14px;"">Яркий, удобный, компактный, надежный - чемодан на колесах T</span><span style=""font-size: 14px;"">runki разработан с учетом всех потребностей юных путешественников: прочный корпус защитит вещи от ударов и деформации, колеса чемодана широкие, а потому и устойчивые. Замок надежно защищает чемодан от случайного открытия.<br />
Благодаря прочным материалам на чемодане можно сидеть, чемодан выдерживает до 50 кг. нагрузки. Чтобы ребенок не заскучал, его можно прокатить на чемодане, для этого имеется прочный карабин и ремень.<br />
Яркий, необычный дизайн привлечет внимание ребенка своей уникальностью!</span></p>
<p><span style=""font-size: 14px;"">Главная задача Trunki &ndash; избавить ребенка от ношения тяжелых рюкзаков или сумок, которые могут привести к травмированию спины. Trunki имеет мягкую резиновую оправу по всей длинне створок, которая защищает детские пальцы от защемления при закрывании, а на каждом колесе находится по 5 выступов-стабилизаторов, не дающих чемодану опрокинуться при езде. Все чемоданы Trunki соответствуют стандарту безопасности EN71, действующему в Евросоюзе.&nbsp;</span></p>",1.7 кг,31х46х21 см,chemodan-katalka-trunki-pchyolka,false,false,false,false,false,false,false,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Чемодан""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3903,Прогулочная коляска Chicco TrolleyMe 3,Chicco,Коляски,"[""Коляски"",""Прогулки и путешествия""]",1500.0,2500.0,3600.0,1,"<div><strong>Прогулочная коляска Chicco TrolleyMe</strong>&nbsp;&mdash; это коляска, которая трансформируется в тележку всего за несколько движений.<br />
<br />
Коляска невероятно комфортна для ребенка и очень удобна в использовании для родителей. С коляской можно гулять, даже когда она сложена.<br />
Широкое и мягкое сиденье, ручка, за которую коляску можно переносить: все это делает коляску Chicco TrolleyMe прекрасным компаньоном во время прогулок и путешествий.<br />
<br />
<b>Функциональность:</b><br />
Удобно катить. В сложенном состоянии коляску можно легко превратить в тележку, что дает больше свободы действиям родителей.<br />
Система складывания. Компактно быстро складывается одной рукой. Стоит без опоры в сложенном виде.<br />
Бампер. Бампер можно открыть посередине для того, чтобы посадить ребенка на сиденье. В сложенном виде коляску можно переносить, используя бампер.<br />
<br />
<b>Комфорт:</b><br />
Сиденье. Широкое и удобное сиденье с мягкими накладками на ремни безопасности.<br />
Спинка. Благодаря тому, что спинку коляски можно отклонить до горизонтального положения, коляска подходит для детей с рождения. В положении лежа общая длина составляет 85 см.<br />
Капюшон. В капюшоне есть сетчатое окошко, которое позволяет родителям наблюдать за ребенком во время прогулки.<br />
<br />
<b>Аксессуары:</b><br />
Детали. Мягкие накладки на ремни безопасности для максимально комфортного размещения малыша.<br />
Ручка. Выдвижная ручка позволяет легко переносить коляску.<br />
Размеры коляски в разложенном виде: 49.5 x 103 x 84 см.<br />
Размеры коляски в сложенном виде: 24 x 49.5 x 59 см.<br />
Вес коляски (без аксессуаров): 7.1 кг.</div>
", 7.1 кг,49.5 x 103 x 84 см.,progulochnaya-kolyaska-chicco-trolleyme-3,false,false,false,false,false,false,false,[],[],[],[],[],[],[],"[""пятиточечные ремни""]",[],[],[],[],[],[],[],[],"[""15 кг""]","[""есть""]","[""прогулочная коляска""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3904,Цементовоз JUMBO FUN,Viking Toys,"Машинки, рули и гаражи","[""Игрушки"",""Машинки, рули и гаражи""]",200.0,300.0,500.0,1,"<p><span style=""font-size: 14px;"">Цементовоз в забавной окраске с открытой кабиной оснащен вращающейся цистерной. В комплекте две фигурки, с помощью которых ребенок сможет придумывать интересные игровые сюжеты. Выдерживает нагрузку до 100 кг!</span></p>
<p><span style=""font-size: 14px;"">Все края закруглены. Колеса надежно посажены на крепкие металлические оси, не гремят, не оставляют на полу следов. Можно мыть в посудомоечной машине.</span></p>",,,tsementovoz-jumbo-fun,false,false,false,false,false,false,false,[],[],"[""пластик""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
