,id,user_id,create_date,start_date,end_date,rental_days,status_code,rental_amount,promo_discount_percent,shipping_type,shipping_amount,return_amount,source_type,product_id,modified_on,old_site_id,new_site_id,original_product_id,site_origin
13240,51932,18607.0,2023-12-18,2023-12-19,2024-01-19,,SENDTOCLIENT,2700.0,,DELIVERY,0.0,0.0,,,2024-01-18T12:02:30,,,3581,old_site
13241,51990,18607.0,2023-12-24,2023-11-24,2024-01-24,,SENDTOCLIENT,3100.0,,DELIVERY,0.0,0.0,,463480346.0,2024-01-18T12:03:58,4164.0,463480346.0,4164,old_site
13242,52259,17452.0,2024-01-18,2024-01-19,2024-01-31,,ORDERFINISH,3280.0,,DELIVERY,0.0,0.0,,463480694.0,2024-01-18T13:41:46,4284.0,463480694.0,4284,old_site
13243,52259,17452.0,2024-01-18,2024-01-19,2024-01-31,,ORDERFINISH,3280.0,,DELIVERY,0.0,0.0,,495403354.0,2024-01-18T13:41:46,3859.0,495403354.0,3859,old_site
13244,52219,15073.0,2024-01-18,2024-01-17,2024-02-14,,CREATE,2600.0,,DELIVERY,0.0,0.0,,463480589.0,2024-01-18T15:47:04,4288.0,463480589.0,4288,old_site
13245,52219,15073.0,2024-01-18,2024-01-17,2024-02-14,,CREATE,2600.0,,DELIVERY,0.0,0.0,,495261546.0,2024-01-18T15:47:04,3382.0,495261546.0,3382,old_site
13246,52220,14798.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,1600.0,,DELIVERY,0.0,0.0,,495525871.0,2024-01-18T15:47:05,3579.0,495525871.0,3579,old_site
13247,52221,19051.0,2024-01-18,2024-01-15,2024-01-22,,CREATE,1710.0,10.0,DELIVERY,0.0,0.0,,463480346.0,2024-01-18T15:47:05,4164.0,463480346.0,4164,old_site
13248,52223,19053.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-18T15:47:06,3282.0,463480213.0,3282,old_site
13249,52223,19053.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-18T15:47:06,3282.0,463480259.0,3282,old_site
13250,52223,19053.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-18T15:47:06,3282.0,463480405.0,3282,old_site
13251,52223,19053.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-18T15:47:06,3282.0,463480453.0,3282,old_site
13252,52223,19053.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-18T15:47:06,3282.0,463480491.0,3282,old_site
13253,52225,17452.0,2024-01-18,2024-01-16,2024-02-13,,CREATE,1800.0,,,0.0,0.0,,,2024-01-18T15:47:07,,,3259,old_site
13254,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-18T15:47:07,3282.0,463480213.0,3282,old_site
13255,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-18T15:47:07,3282.0,463480259.0,3282,old_site
13256,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-18T15:47:07,3282.0,463480405.0,3282,old_site
13257,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-18T15:47:07,3282.0,463480453.0,3282,old_site
13258,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-18T15:47:07,3282.0,463480491.0,3282,old_site
13259,52226,19054.0,2024-01-18,2024-01-16,2024-01-23,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480235.0,2024-01-18T15:47:07,3419.0,463480235.0,3419,old_site
13260,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-18T15:47:09,3282.0,463480213.0,3282,old_site
13261,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-18T15:47:09,3282.0,463480259.0,3282,old_site
13262,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-18T15:47:09,3282.0,463480405.0,3282,old_site
13263,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-18T15:47:09,3282.0,463480453.0,3282,old_site
13264,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-18T15:47:09,3282.0,463480491.0,3282,old_site
13265,52228,19058.0,2024-01-18,2024-01-17,2024-01-24,,CREATE,2300.0,,DELIVERY,0.0,0.0,,463480235.0,2024-01-18T15:47:09,3419.0,463480235.0,3419,old_site
13266,52229,19060.0,2024-01-18,2024-01-18,2024-01-21,,CREATE,1100.0,,DELIVERY,0.0,0.0,,463480214.0,2024-01-18T15:47:09,3314.0,463480214.0,3314,old_site
13267,52229,19060.0,2024-01-18,2024-01-18,2024-01-21,,CREATE,1100.0,,DELIVERY,0.0,0.0,,463480461.0,2024-01-18T15:47:09,3314.0,463480461.0,3314,old_site
13268,52229,19060.0,2024-01-18,2024-01-18,2024-01-21,,CREATE,1100.0,,DELIVERY,0.0,0.0,,463480462.0,2024-01-18T15:47:09,3314.0,463480462.0,3314,old_site
13269,52229,19060.0,2024-01-18,2024-01-18,2024-01-21,,CREATE,1100.0,,DELIVERY,0.0,0.0,,463480463.0,2024-01-18T15:47:09,3314.0,463480463.0,3314,old_site
13270,52248,19066.0,2024-01-16,2024-01-16,2024-01-20,,SENDTOCLIENT,1500.0,,DELIVERY,0.0,0.0,,495400631.0,2024-01-19T11:03:23,6498.0,495400631.0,6498,old_site
13271,51927,13794.0,2023-12-18,2023-12-19,2024-01-20,,SENDTOCLIENT,810.0,,DELIVERY,0.0,0.0,,495404036.0,2024-01-19T11:26:21,3565.0,495404036.0,3565,old_site
13272,52111,18987.0,2023-12-31,2023-12-03,2024-02-03,,SENDTOCLIENT,4000.0,,DELIVERY,0.0,0.0,,495400602.0,2024-01-19T11:38:35,3920.0,495400602.0,3920,old_site
13273,52080,18959.0,2023-12-29,2023-12-30,2024-01-20,,SENDTOCLIENT,3690.0,,DELIVERY,0.0,0.0,,495403354.0,2024-01-19T11:40:39,3859.0,495403354.0,3859,old_site
13274,52080,18959.0,2023-12-29,2023-12-30,2024-01-20,,SENDTOCLIENT,3690.0,,DELIVERY,0.0,0.0,,495401665.0,2024-01-19T11:40:39,3924.0,495401665.0,3924,old_site
13275,52080,18959.0,2023-12-29,2023-12-30,2024-01-20,,SENDTOCLIENT,3690.0,,DELIVERY,0.0,0.0,,495401146.0,2024-01-19T11:40:39,3598.0,495401146.0,3598,old_site
13276,51929,18869.0,2023-12-18,2023-12-18,2024-01-19,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,463480504.0,2024-01-19T11:47:14,3505.0,463480504.0,3505,old_site
13277,52208,18113.0,2024-01-12,2024-01-13,2024-01-20,,CREATE,2400.0,,DELIVERY,0.0,0.0,,495531849.0,2024-01-19T17:36:01,3640.0,495531849.0,3640,old_site
13278,52208,18113.0,2024-01-12,2024-01-13,2024-01-20,,CREATE,2400.0,,DELIVERY,0.0,0.0,,,2024-01-19T17:36:01,,,3885,old_site
13279,52208,18113.0,2024-01-12,2024-01-13,2024-01-20,,CREATE,2400.0,,DELIVERY,0.0,0.0,,,2024-01-19T17:36:01,,,3528,old_site
13280,52208,18113.0,2024-01-12,2024-01-13,2024-01-20,,CREATE,2400.0,,DELIVERY,0.0,0.0,,495506916.0,2024-01-19T17:36:01,3455.0,495506916.0,3455,old_site
13281,52053,18621.0,2023-12-28,2023-11-29,2024-01-29,,SENDTOCLIENT,3200.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-19T17:46:49,3282.0,463480213.0,3282,old_site
13282,52053,18621.0,2023-12-28,2023-11-29,2024-01-29,,SENDTOCLIENT,3200.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-19T17:46:49,3282.0,463480259.0,3282,old_site
13283,52053,18621.0,2023-12-28,2023-11-29,2024-01-29,,SENDTOCLIENT,3200.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-19T17:46:49,3282.0,463480405.0,3282,old_site
13284,52053,18621.0,2023-12-28,2023-11-29,2024-01-29,,SENDTOCLIENT,3200.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-19T17:46:49,3282.0,463480453.0,3282,old_site
13285,52053,18621.0,2023-12-28,2023-11-29,2024-01-29,,SENDTOCLIENT,3200.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-19T17:46:49,3282.0,463480491.0,3282,old_site
13286,51799,18793.0,2023-12-03,2023-12-23,2024-01-23,,CREATE,4000.0,,DELIVERY,0.0,0.0,,463480693.0,2024-01-20T10:16:02,3365.0,463480693.0,3365,old_site
13287,51956,18883.0,2023-12-20,2023-12-25,2024-01-25,,CREATE,1600.0,,DELIVERY,0.0,0.0,,495261546.0,2024-01-20T10:37:40,3382.0,495261546.0,3382,old_site
13288,52267,19078.0,2024-01-20,2024-01-21,2024-01-24,,CREATE,1100.0,,,0.0,0.0,,495400341.0,2024-01-20T12:31:48,3718.0,495400341.0,3718,old_site
13289,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480235.0,2024-01-20T16:16:55,3419.0,463480235.0,3419,old_site
13290,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-20T16:16:55,3282.0,463480213.0,3282,old_site
13291,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-20T16:16:55,3282.0,463480259.0,3282,old_site
13292,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-20T16:16:55,3282.0,463480405.0,3282,old_site
13293,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-20T16:16:55,3282.0,463480453.0,3282,old_site
13294,51952,18880.0,2023-12-20,2023-12-21,2024-01-21,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-20T16:16:55,3282.0,463480491.0,3282,old_site
13295,52263,19074.0,2024-01-19,2024-01-19,2024-01-21,,SENDTOCLIENT,600.0,,DELIVERY,0.0,0.0,,495490943.0,2024-01-20T16:20:02,3892.0,495490943.0,3892,old_site
13296,51989,18898.0,2023-12-24,2023-12-25,2024-01-22,,CREATE,3500.0,,DELIVERY,0.0,0.0,,495400624.0,2024-01-21T15:25:21,6497.0,495400624.0,6497,old_site
13297,52237,19063.0,2024-01-15,2024-01-15,2024-01-22,,SENDTOCLIENT,500.0,,DELIVERY,0.0,0.0,,495368385.0,2024-01-21T15:37:27,3443.0,495368385.0,3443,old_site
13298,52078,18957.0,2023-12-29,2023-12-30,2024-01-30,,CREATE,2210.0,,DELIVERY,0.0,0.0,,,2024-01-21T17:49:46,,,3835,old_site
13299,52078,18957.0,2023-12-29,2023-12-30,2024-01-30,,CREATE,2210.0,,DELIVERY,0.0,0.0,,495525871.0,2024-01-21T17:49:46,3579.0,495525871.0,3579,old_site
13300,51959,14463.0,2023-12-21,2023-11-21,2024-01-22,,SENDTOCLIENT,2500.0,,DELIVERY,0.0,0.0,,495400314.0,2024-01-22T09:33:10,3714.0,495400314.0,3714,old_site
13301,51954,15775.0,2023-12-20,2023-12-26,2024-01-26,,SENDTOCLIENT,5015.0,,DELIVERY,0.0,0.0,,495264479.0,2024-01-22T09:41:06,4163.0,495264479.0,4163,old_site
13302,51954,15775.0,2023-12-20,2023-12-26,2024-01-26,,SENDTOCLIENT,5015.0,,DELIVERY,0.0,0.0,,495400635.0,2024-01-22T09:41:06,6502.0,495400635.0,6502,old_site
13303,51860,17567.0,2023-12-09,2023-12-13,2024-01-23,,CREATE,3200.0,,DELIVERY,0.0,0.0,,463480693.0,2024-01-22T10:26:54,3365.0,463480693.0,3365,old_site
13304,52273,19082.0,2024-01-21,2024-01-21,2024-01-22,,ORDERFINISH,1200.0,,DELIVERY,0.0,0.0,,495400618.0,2024-01-22T10:55:57,5602.0,495400618.0,5602,old_site
13305,51988,18869.0,2023-12-24,2023-12-25,2024-01-19,,CREATE,2400.0,,DELIVERY,0.0,0.0,,495399997.0,2024-01-22T10:59:13,3590.0,495399997.0,3590,old_site
13306,51983,18598.0,2023-12-23,2023-11-24,2024-01-23,,SENDTOCLIENT,0.0,,DELIVERY,0.0,0.0,,,2024-01-22T11:39:28,,,6137,old_site
13307,51977,18698.0,2023-12-22,2023-11-23,2024-01-23,,SENDTOCLIENT,1500.0,,DELIVERY,0.0,0.0,,495491451.0,2024-01-22T12:31:33,3905.0,495491451.0,3905,old_site
13308,52222,19052.0,2024-01-18,2024-01-15,2024-01-21,,CREATE,500.0,,PICKUP,0.0,0.0,,495368385.0,2024-01-22T13:58:15,3443.0,495368385.0,3443,old_site
13309,52270,18391.0,2024-01-22,2024-01-23,2024-02-20,,CREATE,1000.0,,DELIVERY,0.0,0.0,,,2024-01-22T16:21:44,,,3835,old_site
13310,52278,18598.0,2024-01-22,2024-01-24,2024-02-24,,ORDERFINISH,1200.0,,DELIVERY,0.0,0.0,,,2024-01-22T18:06:22,,,4287,old_site
13311,51997,18902.0,2023-12-24,2023-12-25,2024-01-25,,CREATE,2500.0,,DELIVERY,0.0,0.0,,495401665.0,2024-01-22T18:44:21,3924.0,495401665.0,3924,old_site
13312,51997,18902.0,2023-12-24,2023-12-25,2024-01-25,,CREATE,2500.0,,DELIVERY,0.0,0.0,,495401146.0,2024-01-22T18:44:21,3598.0,495401146.0,3598,old_site
13313,52257,19069.0,2024-01-17,2024-01-18,2024-01-25,,SENDTOCLIENT,2000.0,,DELIVERY,0.0,0.0,,495400155.0,2024-01-23T09:29:27,3707.0,495400155.0,3707,old_site
13314,52227,19055.0,2024-01-18,2024-01-19,2024-01-26,,CREATE,1600.0,,DELIVERY,0.0,0.0,,495492744.0,2024-01-23T09:37:39,3536.0,495492744.0,3536,old_site
13315,52260,19070.0,2024-01-18,2024-01-19,2024-01-26,,SENDTOCLIENT,1600.0,,DELIVERY,0.0,0.0,,495492744.0,2024-01-23T09:47:04,3536.0,495492744.0,3536,old_site
13316,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-23T10:55:57,3282.0,463480213.0,3282,old_site
13317,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-23T10:55:57,3282.0,463480259.0,3282,old_site
13318,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-23T10:55:57,3282.0,463480405.0,3282,old_site
13319,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-23T10:55:57,3282.0,463480453.0,3282,old_site
13320,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-23T10:55:57,3282.0,463480491.0,3282,old_site
13321,52242,19065.0,2024-01-15,2024-01-16,2024-01-23,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480235.0,2024-01-23T10:55:57,3419.0,463480235.0,3419,old_site
13322,52164,19024.0,2024-01-06,2024-01-08,2024-01-24,,CREATE,2000.0,,DELIVERY,0.0,0.0,,495403168.0,2024-01-23T11:07:23,3848.0,495403168.0,3848,old_site
13323,52184,19031.0,2024-01-09,2024-01-10,2024-01-24,,SENDTOCLIENT,6100.0,,DELIVERY,0.0,0.0,,495529087.0,2024-01-23T11:37:54,4178.0,495529087.0,4178,old_site
13324,52184,19031.0,2024-01-09,2024-01-10,2024-01-24,,SENDTOCLIENT,6100.0,,DELIVERY,0.0,0.0,,,2024-01-23T11:37:54,,,3599,old_site
13325,52184,19031.0,2024-01-09,2024-01-10,2024-01-24,,SENDTOCLIENT,6100.0,,DELIVERY,0.0,0.0,,495522834.0,2024-01-23T11:37:54,3831.0,495522834.0,3831,old_site
13326,52183,18822.0,2024-01-09,2024-01-10,2024-01-24,,CREATE,3200.0,,DELIVERY,0.0,0.0,,495525836.0,2024-01-23T11:51:14,3477.0,495525836.0,3477,old_site
13327,52183,18822.0,2024-01-09,2024-01-10,2024-01-24,,CREATE,3200.0,,DELIVERY,0.0,0.0,,495503654.0,2024-01-23T11:51:14,3766.0,495503654.0,3766,old_site
13328,52183,18822.0,2024-01-09,2024-01-10,2024-01-24,,CREATE,3200.0,,DELIVERY,0.0,0.0,,,2024-01-23T11:51:14,,,3881,old_site
13329,51969,18735.0,2023-12-21,2023-11-24,2024-01-24,,SENDTOCLIENT,1600.0,,DELIVERY,0.0,0.0,,495403354.0,2024-01-23T12:16:01,3859.0,495403354.0,3859,old_site
13330,52000,17565.0,2023-12-25,2023-12-25,2024-01-25,,SENDTOCLIENT,2400.0,,DELIVERY,0.0,0.0,,,2024-01-23T14:52:23,,,3329,old_site
13331,52000,17565.0,2023-12-25,2023-12-25,2024-01-25,,SENDTOCLIENT,2400.0,,DELIVERY,0.0,0.0,,463480370.0,2024-01-23T14:52:23,3561.0,463480370.0,3561,old_site
13332,51999,17565.0,2023-12-25,2023-12-25,2024-01-25,,SENDTOCLIENT,3100.0,,DELIVERY,0.0,0.0,,,2024-01-23T14:53:12,,,3654,old_site
13333,51999,17565.0,2023-12-25,2023-12-25,2024-01-25,,SENDTOCLIENT,3100.0,,DELIVERY,0.0,0.0,,463480392.0,2024-01-23T14:53:12,3478.0,463480392.0,3478,old_site
13334,52294,19098.0,2024-01-23,2024-01-23,2024-01-24,,SENDTOCLIENT,490.0,,DELIVERY,0.0,0.0,,,2024-01-23T17:25:33,,,5595,old_site
13335,51928,18868.0,2023-12-18,2024-01-03,2024-01-31,,CREATE,2500.0,,DELIVERY,0.0,0.0,,495400314.0,2024-01-24T09:40:33,3714.0,495400314.0,3714,old_site
13336,52023,16423.0,2023-12-27,2023-12-28,2024-01-25,,CREATE,2000.0,,,0.0,0.0,,,2024-01-24T10:37:15,,,3860,old_site
13337,51777,16423.0,2023-11-30,2023-12-25,2024-01-25,,CREATE,2500.0,,DELIVERY,0.0,0.0,,463480694.0,2024-01-24T10:37:55,4284.0,463480694.0,4284,old_site
13338,51994,18734.0,2023-12-24,2023-12-25,2024-01-25,,SENDTOCLIENT,3300.0,,DELIVERY,0.0,0.0,,495502675.0,2024-01-24T10:46,3332.0,495502675.0,3332,old_site
13339,51994,18734.0,2023-12-24,2023-12-25,2024-01-25,,SENDTOCLIENT,3300.0,,DELIVERY,0.0,0.0,,,2024-01-24T10:46,,,3597,old_site
13340,51994,18734.0,2023-12-24,2023-12-25,2024-01-25,,SENDTOCLIENT,3300.0,,DELIVERY,0.0,0.0,,495506138.0,2024-01-24T10:46,3899.0,495506138.0,3899,old_site
13341,52252,19034.0,2024-01-17,2024-01-18,2024-01-25,,SENDTOCLIENT,900.0,,DELIVERY,0.0,0.0,,463480391.0,2024-01-24T10:58:17,3898.0,463480391.0,3898,old_site
13342,52116,18623.0,2023-12-31,2023-11-29,2024-01-29,,SENDTOCLIENT,2500.0,,DELIVERY,0.0,0.0,,463480694.0,2024-01-24T13:57:26,4284.0,463480694.0,4284,old_site
13343,52299,19121.0,2024-01-24,2024-01-25,2024-02-22,,CREATE,3300.0,,,0.0,0.0,,463480214.0,2024-01-24T19:03:24,3314.0,463480214.0,3314,old_site
13344,52299,19121.0,2024-01-24,2024-01-25,2024-02-22,,CREATE,3300.0,,,0.0,0.0,,463480461.0,2024-01-24T19:03:24,3314.0,463480461.0,3314,old_site
13345,52299,19121.0,2024-01-24,2024-01-25,2024-02-22,,CREATE,3300.0,,,0.0,0.0,,463480462.0,2024-01-24T19:03:24,3314.0,463480462.0,3314,old_site
13346,52299,19121.0,2024-01-24,2024-01-25,2024-02-22,,CREATE,3300.0,,,0.0,0.0,,463480463.0,2024-01-24T19:03:24,3314.0,463480463.0,3314,old_site
13347,52299,19121.0,2024-01-24,2024-01-25,2024-02-22,,CREATE,3300.0,,,0.0,0.0,,463480235.0,2024-01-24T19:03:24,3419.0,463480235.0,3419,old_site
13348,52108,18984.0,2023-12-31,2023-12-31,2024-01-31,,SENDTOCLIENT,4700.0,,DELIVERY,0.0,0.0,,463480694.0,2024-01-25T12:56:39,4284.0,463480694.0,4284,old_site
13349,52108,18984.0,2023-12-31,2023-12-31,2024-01-31,,SENDTOCLIENT,4700.0,,DELIVERY,0.0,0.0,,495401665.0,2024-01-25T12:56:39,3924.0,495401665.0,3924,old_site
13350,52108,18984.0,2023-12-31,2023-12-31,2024-01-31,,SENDTOCLIENT,4700.0,,DELIVERY,0.0,0.0,,495403326.0,2024-01-25T12:56:39,3858.0,495403326.0,3858,old_site
13351,52001,11451.0,2023-12-25,2023-12-26,2024-01-27,,SENDTOCLIENT,2300.0,,DELIVERY,0.0,0.0,,463480392.0,2024-01-25T13:15:43,3478.0,463480392.0,3478,old_site
13352,52287,19092.0,2024-01-23,2024-01-23,2024-01-26,,CREATE,1100.0,,DELIVERY,0.0,0.0,,495254138.0,2024-01-25T14:00:44,3303.0,495254138.0,3303,old_site
13353,52070,18953.0,2023-12-28,2024-01-01,2024-01-29,,CREATE,6500.0,,DELIVERY,0.0,0.0,,495399719.0,2024-01-25T14:08:11,3537.0,495399719.0,3537,old_site
13354,52046,18937.0,2023-12-28,2023-12-29,2024-01-26,,CREATE,1200.0,,DELIVERY,0.0,0.0,,,2024-01-25T14:22:32,,,4287,old_site
13355,52281,19063.0,2024-01-22,2024-01-23,2024-01-26,,SENDTOCLIENT,540.0,,DELIVERY,0.0,0.0,,495512115.0,2024-01-25T15:02:25,3403.0,495512115.0,3403,old_site
13356,52068,18951.0,2023-12-28,2023-12-30,2024-01-27,,CREATE,3200.0,,PICKUP,0.0,0.0,,495400341.0,2024-01-26T10:32:24,3718.0,495400341.0,3718,old_site
13357,52010,18760.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,1200.0,,DELIVERY,0.0,0.0,,,2024-01-26T13:50:06,,,4287,old_site
13358,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480213.0,2024-01-26T14:46:36,3282.0,463480213.0,3282,old_site
13359,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480259.0,2024-01-26T14:46:36,3282.0,463480259.0,3282,old_site
13360,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480405.0,2024-01-26T14:46:36,3282.0,463480405.0,3282,old_site
13361,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480453.0,2024-01-26T14:46:36,3282.0,463480453.0,3282,old_site
13362,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480491.0,2024-01-26T14:46:36,3282.0,463480491.0,3282,old_site
13363,52019,18720.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,3700.0,,DELIVERY,0.0,0.0,,463480235.0,2024-01-26T14:46:36,3419.0,463480235.0,3419,old_site
13364,52015,18915.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,2500.0,,DELIVERY,0.0,0.0,,495401665.0,2024-01-26T16:05:59,3924.0,495401665.0,3924,old_site
13365,52015,18915.0,2023-12-26,2023-12-27,2024-01-27,,SENDTOCLIENT,2500.0,,DELIVERY,0.0,0.0,,495401146.0,2024-01-26T16:05:59,3598.0,495401146.0,3598,old_site
13366,52305,19165.0,2024-01-25,2024-01-26,2024-01-27,,SENDTOCLIENT,1200.0,,DELIVERY,0.0,0.0,,495400618.0,2024-01-26T16:36:46,5602.0,495400618.0,5602,old_site
13367,52056,18736.0,2023-12-28,2023-12-28,2024-01-28,,CREATE,1400.0,,DELIVERY,0.0,0.0,,463480425.0,2024-01-27T11:47:11,3346.0,463480425.0,3346,old_site
13368,51992,18900.0,2023-12-24,2023-12-25,2024-01-28,,CREATE,3400.0,,DELIVERY,0.0,0.0,,463480589.0,2024-01-27T12:42:25,4288.0,463480589.0,4288,old_site
13369,51992,18900.0,2023-12-24,2023-12-25,2024-01-28,,CREATE,3400.0,,DELIVERY,0.0,0.0,,495251097.0,2024-01-27T12:42:25,3271.0,495251097.0,3271,old_site
13370,52006,16708.0,2023-12-26,2023-12-28,2024-01-28,,CREATE,900.0,,DELIVERY,0.0,0.0,,,2024-01-27T13:01:42,,,3835,old_site
13371,52030,18129.0,2023-12-27,2023-12-28,2024-01-28,,SENDTOCLIENT,2700.0,,DELIVERY,0.0,0.0,,,2024-01-27T14:06:02,,,3581,old_site
13372,52054,18943.0,2023-12-28,2023-12-29,2024-01-29,,CREATE,2000.0,,PICKUP,0.0,0.0,,495252594.0,2024-01-27T14:12:09,3323.0,495252594.0,3323,old_site
13373,52029,17565.0,2023-12-27,2023-12-28,2024-01-28,,SENDTOCLIENT,6500.0,,DELIVERY,0.0,0.0,,495399719.0,2024-01-27T15:16:06,3537.0,495399719.0,3537,old_site
13374,52311,19188.0,2024-01-26,2024-01-27,2024-01-28,,CREATE,800.0,,DELIVERY,0.0,0.0,,495261546.0,2024-01-27T16:10:28,3382.0,495261546.0,3382,old_site
13375,52238,17776.0,2024-01-15,2024-01-15,2024-02-15,,SENDTOCLIENT,2000.0,,DELIVERY,0.0,0.0,,495403168.0,2024-01-28T10:51:57,3848.0,495403168.0,3848,old_site
13376,52321,19223.0,2024-01-28,2024-01-29,2024-02-01,,CREATE,1100.0,,DELIVERY,0.0,0.0,,495400314.0,2024-01-28T13:58:41,3714.0,495400314.0,3714,old_site
13377,52289,19093.0,2024-01-23,2024-01-26,2024-01-29,,CREATE,2400.0,,DELIVERY,0.0,0.0,,,2024-01-28T14:27:02,,,3633,old_site
13378,52289,19093.0,2024-01-23,2024-01-26,2024-01-29,,CREATE,2400.0,,DELIVERY,0.0,0.0,,,2024-01-28T14:27:02,,,3622,old_site
13379,52289,19093.0,2024-01-23,2024-01-26,2024-01-29,,CREATE,2400.0,,DELIVERY,0.0,0.0,,495488603.0,2024-01-28T14:27:02,3626.0,495488603.0,3626,old_site
13380,52289,19093.0,2024-01-23,2024-01-26,2024-01-29,,CREATE,2400.0,,DELIVERY,0.0,0.0,,,2024-01-28T14:27:02,,,3621,old_site
13381,52308,19063.0,2024-01-26,2024-01-22,2024-01-29,,CREATE,810.0,,DELIVERY,0.0,0.0,,495512115.0,2024-01-28T16:53:07,3403.0,495512115.0,3403,old_site
